114	13331	CSCE	190	001	COL	1.00	30 - Columbia Full Term 	Computing in the Modern World 	T 	06:00 pm-07:15 p	300	180	120	Marco Valtorta (P) 	08/20-12/04 	SWGN 1C01 	 
115	12235	CSCE	201	001	COL	3.00	30 - Columbia Full Term 	Introduction to Computer Security 	MW 	04:25 pm-05:40 p	23 	23 	0 	Csilla Farkas (P) 	08/20-12/04 	SWGN 1A20 	 
116	26308	CSCE	201	002	COL	3.00	30 - Columbia Full Term 	Introduction to Computer Security 	TR 	02:50 pm-04:05 p	35 	36 	-1 	TBA 	08/20-12/04 	300MN B102	 
117	12234	CSCE	204	001	COL	3.00	30 - Columbia Full Term 	Program Design and Development 	MWF 	08:30 am-09:20 a	49 	17 	32 	TBA 	08/20-12/04 	SWGN 2A31 	 
118	13368	CSCE	205	001	COL	3.00	30 - Columbia Full Term 	Business Applications Programming 	MW 	05:30 pm-06:45 p	35 	27 	8 	Christine M.G. Brown (P) 	08/20-12/04 	SMWALT 305	 
119	13400	CSCE	206	001	COL	3.00	30 - Columbia Full Term 	Scientific Applications Programming 	MWF 	09:40 am-10:30 a	66 	43 	23 	Jianjun Hu (P) 	08/20-12/04 	SWGN 2A14 	 
120	13414	CSCE	210	001	COL	3.00	30 - Columbia Full Term 	Computer Hardware Foundations 	TR 	10:05 am-11:20 a	60 	59 	1 	Matt Eric Thatcher (P) 	08/20-12/04 	300MN B213	 
121	13450	CSCE	211	001	COL	3.00	30 - Columbia Full Term 	Digital Logic Design 	TR 	10:05 am-11:20 a	66 	66 	0 	Chin-Tser Huang (P) 	08/20-12/04 	SWGN 2A14 	 
122	16609	CSCE	211	002	COL	3.00	30 - Columbia Full Term 	Digital Logic Design 	TR 	08:30 am-09:45 a	49 	49 	0 	TBA 	08/20-12/04 	SWGN 2A31 	 
123	17757	CSCE	211	003	COL	3.00	30 - Columbia Full Term 	Digital Logic Design 	TR 	02:50 pm-04:05 p	30 	15 	15 	TBA 	08/20-12/04 	SWGN 2A15 	 
124	19258	CSCE	211	H01	COL	3.00	30 - Columbia Full Term 	HNRS: Digital Logic Design 	MW 	03:30 pm-04:45 p	15 	10 	5 	Manton M. Matthews (P) 	08/20-12/04 	SWGN 2A18 	SC Honors College
125	13461	CSCE	212	001	COL	3.00	30 - Columbia Full Term 	Introduction to Computer Architecture 	TR 	01:15 pm-02:30 p	66 	58 	8 	Song Wang (P) 	08/20-12/04 	SWGN 2A14 	 
126	18000	CSCE	212	002	COL	3.00	30 - Columbia Full Term 	Introduction to Computer Architecture 	MW 	05:50 pm-07:05 p	160	15 	145	TBA 	08/20-12/04 	SWGN 1C01 	 
127	15119	CSCE	215	801	COL	1.00	3A - Columbia First Half Term 	UNIX/Linux Fundamentals 	MW 	08:30 am-09:20 a	16 	16 	0 	TBA 	08/20-10/19 	SWGN 2A14 	 
128	15119	CSCE	215	801	COL	1.00	3A - Columbia First Half Term 	UNIX/Linux Fundamentals 	MF 	09:40 am-10:30 a	  	  	  	TBA 	08/20-10/19 	SWGN 1D39 	 
129	15123	CSCE	215	802	COL	1.00	3A - Columbia First Half Term 	UNIX/Linux Fundamentals 	MW 	08:30 am-09:20 a	16 	15 	1 	TBA 	08/20-10/19 	SWGN 2A14 	 
130	15123	CSCE	215	802	COL	1.00	3A - Columbia First Half Term 	UNIX/Linux Fundamentals 	MF 	10:50 am-11:40 a	  	  	  	TBA 	08/20-10/19 	SWGN 1D39 	 
131	15124	CSCE	215	803	COL	1.00	3A - Columbia First Half Term 	UNIX/Linux Fundamentals 	MW 	08:30 am-09:20 a	16 	13 	3 	TBA 	08/20-10/19 	SWGN 2A14 	 
132	15124	CSCE	215	803	COL	1.00	3A - Columbia First Half Term 	UNIX/Linux Fundamentals 	MF 	12:00 pm-12:50 p	  	  	  	TBA 	08/20-10/19 	SWGN 1D39 	 
133	17992	CSCE	215	804	COL	1.00	3A - Columbia First Half Term 	UNIX/Linux Fundamentals 	MW 	08:30 am-09:20 a	16 	8 	8 	TBA 	08/20-10/19 	SWGN 2A14 	 
134	17992	CSCE	215	804	COL	1.00	3A - Columbia First Half Term 	UNIX/Linux Fundamentals 	MF 	01:10 pm-02:00 p	  	  	  	TBA 	08/20-10/19 	SWGN 1D39 	 
135	15125	CSCE	215	851	COL	1.00	3B - Columbia Second Half Term	UNIX/Linux Fundamentals 	MW 	08:30 am-09:20 a	16 	10 	6 	TBA 	10/26-12/04 	SWGN 2A14 	 
